datetime_stamp,Machine_Id,Plant_Id,Status,Duration_Hours,Downtime_Reason,Maintenance_Cost_USD,Productivity_Loss_USD,ROI_Impact_USD,Availability_Percent,Efficiency_Percent
2025-08-25 08:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,87.6
2025-08-25 16:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,87.0
2025-08-26 00:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,85.7
2025-08-26 08:00:00,CR-113,PL-03,Downtime,3.7,Bearing Failure,3595,1480,-5075,0.0,0.0
2025-08-26 16:00:00,CR-113,PL-03,Downtime,5.6,Bearing Failure,3853,2240,-6093,0.0,0.0
2025-08-27 00:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,90.2
2025-08-27 08:00:00,CR-113,PL-03,Downtime,4.1,Motor Overheating,2903,1639,-4542,0.0,0.0
2025-08-27 16:00:00,CR-113,PL-03,Downtime,2.6,Electrical Fault,1416,1040,-2456,0.0,0.0
2025-08-28 00:00:00,CR-113,PL-03,Downtime,2.6,Motor Overheating,1842,1040,-2882,0.0,0.0
2025-08-28 08:00:00,CR-113,PL-03,Downtime,3.7,Electrical Fault,1791,1480,-3271,0.0,0.0
2025-08-28 16:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,85.8
2025-08-29 00:00:00,CR-113,PL-03,Downtime,5.8,Hydraulic Leak,2476,2320,-4796,0.0,0.0
2025-08-29 08:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,91.4
2025-08-29 16:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,89.7
2025-08-30 00:00:00,CR-113,PL-03,Downtime,2.4,Motor Overheating,2123,960,-3083,0.0,0.0
2025-08-30 08:00:00,CR-113,PL-03,Downtime,3.6,Bearing Failure,3723,1440,-5163,0.0,0.0
2025-08-30 16:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,88.8
2025-08-31 00:00:00,CR-113,PL-03,Running,8.0,None,0,0,0,100.0,85.5
2025-08-01 00:00:00,CR-114,PL-04,Downtime,3.3,Hydraulic Leak,2333,1320,-3653,0.0,0.0
2025-08-01 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,87.1
2025-08-01 16:00:00,CR-114,PL-04,Downtime,3.3,Bearing Failure,3940,1320,-5260,0.0,0.0
2025-08-02 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,93.8
2025-08-02 08:00:00,CR-114,PL-04,Downtime,2.7,Conveyor Belt Issue,907,1080,-1987,0.0,0.0
2025-08-02 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,92.5
2025-08-03 00:00:00,CR-114,PL-04,Downtime,4.8,Hydraulic Leak,2005,1920,-3925,0.0,0.0
2025-08-03 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.1
2025-08-03 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,90.5
2025-08-04 00:00:00,CR-114,PL-04,Downtime,3.1,Hydraulic Leak,1804,1240,-3044,0.0,0.0
2025-08-04 08:00:00,CR-114,PL-04,Downtime,5.7,Hydraulic Leak,1409,2280,-3689,0.0,0.0
2025-08-04 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,93.8
2025-08-05 00:00:00,CR-114,PL-04,Downtime,4.7,Sensor Malfunction,581,1880,-2461,0.0,0.0
2025-08-05 08:00:00,CR-114,PL-04,Downtime,4.9,Bearing Failure,3931,1960,-5891,0.0,0.0
2025-08-05 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-06 00:00:00,CR-114,PL-04,Downtime,3.2,Electrical Fault,941,1280,-2221,0.0,0.0
2025-08-06 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,92.7
2025-08-06 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,86.7
2025-08-07 00:00:00,CR-114,PL-04,Downtime,4.0,Electrical Fault,1420,1600,-3020,0.0,0.0
2025-08-07 08:00:00,CR-114,PL-04,Downtime,4.6,Motor Overheating,2964,1839,-4803,0.0,0.0
2025-08-07 16:00:00,CR-114,PL-04,Downtime,3.5,Electrical Fault,1719,1400,-3119,0.0,0.0
2025-08-08 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,92.9
2025-08-08 08:00:00,CR-114,PL-04,Downtime,3.6,Conveyor Belt Issue,1018,1440,-2458,0.0,0.0
2025-08-08 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,86.2
2025-08-09 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-09 08:00:00,CR-114,PL-04,Downtime,2.1,Electrical Fault,1536,840,-2376,0.0,0.0
2025-08-09 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-10 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,90.2
2025-08-10 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,91.3
2025-08-10 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.5
2025-08-11 00:00:00,CR-114,PL-04,Downtime,3.0,Bearing Failure,3361,1200,-4561,0.0,0.0
2025-08-11 08:00:00,CR-114,PL-04,Downtime,4.6,Hydraulic Leak,1090,1839,-2929,0.0,0.0
2025-08-11 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,93.2
2025-08-12 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-12 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,89.7
2025-08-12 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-13 00:00:00,CR-114,PL-04,Downtime,5.2,Hydraulic Leak,1216,2080,-3296,0.0,0.0
2025-08-13 08:00:00,CR-114,PL-04,Downtime,3.0,Bearing Failure,3045,1200,-4245,0.0,0.0
2025-08-13 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,86.7
2025-08-14 00:00:00,CR-114,PL-04,Downtime,4.8,Sensor Malfunction,413,1920,-2333,0.0,0.0
2025-08-14 08:00:00,CR-114,PL-04,Downtime,3.6,Electrical Fault,1824,1440,-3264,0.0,0.0
2025-08-14 16:00:00,CR-114,PL-04,Downtime,6.0,Motor Overheating,2488,2400,-4888,0.0,0.0
2025-08-15 00:00:00,CR-114,PL-04,Downtime,3.7,Bearing Failure,3969,1480,-5449,0.0,0.0
2025-08-15 08:00:00,CR-114,PL-04,Downtime,5.3,Bearing Failure,3495,2120,-5615,0.0,0.0
2025-08-15 16:00:00,CR-114,PL-04,Downtime,3.2,Bearing Failure,2932,1280,-4212,0.0,0.0
2025-08-16 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,90.2
2025-08-16 08:00:00,CR-114,PL-04,Downtime,3.4,Sensor Malfunction,349,1360,-1709,0.0,0.0
2025-08-16 16:00:00,CR-114,PL-04,Downtime,4.8,Electrical Fault,1453,1920,-3373,0.0,0.0
2025-08-17 00:00:00,CR-114,PL-04,Downtime,2.2,Bearing Failure,3455,880,-4335,0.0,0.0
2025-08-17 08:00:00,CR-114,PL-04,Downtime,5.4,Bearing Failure,3327,2160,-5487,0.0,0.0
2025-08-17 16:00:00,CR-114,PL-04,Downtime,5.2,Bearing Failure,3904,2080,-5984,0.0,0.0
2025-08-18 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.7
2025-08-18 08:00:00,CR-114,PL-04,Downtime,2.7,Motor Overheating,1827,1080,-2907,0.0,0.0
2025-08-18 16:00:00,CR-114,PL-04,Downtime,3.7,Hydraulic Leak,1946,1480,-3426,0.0,0.0
2025-08-19 00:00:00,CR-114,PL-04,Downtime,3.6,Motor Overheating,1877,1440,-3317,0.0,0.0
2025-08-19 08:00:00,CR-114,PL-04,Downtime,4.6,Motor Overheating,2310,1839,-4149,0.0,0.0
2025-08-19 16:00:00,CR-114,PL-04,Downtime,4.5,Bearing Failure,2404,1800,-4204,0.0,0.0
2025-08-20 00:00:00,CR-114,PL-04,Downtime,3.7,Electrical Fault,809,1480,-2289,0.0,0.0
2025-08-20 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,88.1
2025-08-20 16:00:00,CR-114,PL-04,Downtime,5.0,Motor Overheating,1628,2000,-3628,0.0,0.0
2025-08-21 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-21 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,87.1
2025-08-21 16:00:00,CR-114,PL-04,Downtime,3.5,Sensor Malfunction,400,1400,-1800,0.0,0.0
2025-08-22 00:00:00,CR-114,PL-04,Downtime,3.0,Conveyor Belt Issue,1383,1200,-2583,0.0,0.0
2025-08-22 08:00:00,CR-114,PL-04,Downtime,5.9,Conveyor Belt Issue,820,2360,-3180,0.0,0.0
2025-08-22 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,94.2
2025-08-23 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-23 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,92.6
2025-08-23 16:00:00,CR-114,PL-04,Downtime,5.4,Hydraulic Leak,2264,2160,-4424,0.0,0.0
2025-08-24 00:00:00,CR-114,PL-04,Downtime,4.7,Motor Overheating,2109,1880,-3989,0.0,0.0
2025-08-24 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-24 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-25 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,86.0
2025-08-25 08:00:00,CR-114,PL-04,Downtime,3.0,Hydraulic Leak,1239,1200,-2439,0.0,0.0
2025-08-25 16:00:00,CR-114,PL-04,Downtime,4.8,Motor Overheating,2546,1920,-4466,0.0,0.0
2025-08-26 00:00:00,CR-114,PL-04,Downtime,4.4,Electrical Fault,1977,1760,-3737,0.0,0.0
2025-08-26 08:00:00,CR-114,PL-04,Downtime,2.7,Electrical Fault,1900,1080,-2980,0.0,0.0
2025-08-26 16:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,92.9
2025-08-27 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,89.0
2025-08-27 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,91.9
2025-08-27 16:00:00,CR-114,PL-04,Downtime,4.0,Sensor Malfunction,371,1600,-1971,0.0,0.0
2025-08-28 00:00:00,CR-114,PL-04,Downtime,5.4,Motor Overheating,2768,2160,-4928,0.0,0.0
2025-08-28 08:00:00,CR-114,PL-04,Downtime,3.4,Bearing Failure,2019,1360,-3379,0.0,0.0
2025-08-28 16:00:00,CR-114,PL-04,Downtime,2.8,Conveyor Belt Issue,893,1120,-2013,0.0,0.0
2025-08-29 00:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,87.0
2025-08-29 08:00:00,CR-114,PL-04,Downtime,4.0,Conveyor Belt Issue,1201,1600,-2801,0.0,0.0
2025-08-29 16:00:00,CR-114,PL-04,Downtime,4.8,Conveyor Belt Issue,954,1920,-2874,0.0,0.0
2025-08-30 00:00:00,CR-114,PL-04,Downtime,2.3,Conveyor Belt Issue,531,919,-1450,0.0,0.0
2025-08-30 08:00:00,CR-114,PL-04,Running,8.0,None,0,0,0,100.0,90.4
2025-08-30 16:00:00,CR-114,PL-04,Downtime,2.1,Motor Overheating,1960,840,-2800,0.0,0.0
2025-08-31 00:00:00,CR-114,PL-04,Downtime,2.7,Sensor Malfunction,534,1080,-1614,0.0,0.0
2025-08-01 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,89.2
2025-08-01 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-01 16:00:00,CR-115,PL-05,Downtime,4.0,Conveyor Belt Issue,1086,1600,-2686,0.0,0.0
2025-08-02 00:00:00,CR-115,PL-05,Downtime,5.1,Bearing Failure,3686,2039,-5725,0.0,0.0
2025-08-02 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,91.3
2025-08-02 16:00:00,CR-115,PL-05,Downtime,5.0,Sensor Malfunction,689,2000,-2689,0.0,0.0
2025-08-03 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,91.7
2025-08-03 08:00:00,CR-115,PL-05,Downtime,6.0,Sensor Malfunction,352,2400,-2752,0.0,0.0
2025-08-03 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,87.9
2025-08-04 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,87.6
2025-08-04 08:00:00,CR-115,PL-05,Downtime,5.5,Motor Overheating,1566,2200,-3766,0.0,0.0
2025-08-04 16:00:00,CR-115,PL-05,Downtime,3.4,Electrical Fault,978,1360,-2338,0.0,0.0
2025-08-05 00:00:00,CR-115,PL-05,Downtime,6.0,Electrical Fault,1285,2400,-3685,0.0,0.0
2025-08-05 08:00:00,CR-115,PL-05,Downtime,5.0,Motor Overheating,2911,2000,-4911,0.0,0.0
2025-08-05 16:00:00,CR-115,PL-05,Downtime,4.8,Hydraulic Leak,2295,1920,-4215,0.0,0.0
2025-08-06 00:00:00,CR-115,PL-05,Downtime,4.5,Electrical Fault,1223,1800,-3023,0.0,0.0
2025-08-06 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,87.8
2025-08-06 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,92.0
2025-08-07 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,87.9
2025-08-07 08:00:00,CR-115,PL-05,Downtime,4.4,Sensor Malfunction,386,1760,-2146,0.0,0.0
2025-08-07 16:00:00,CR-115,PL-05,Downtime,4.8,Hydraulic Leak,1592,1920,-3512,0.0,0.0
2025-08-08 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,91.4
2025-08-08 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-08 16:00:00,CR-115,PL-05,Downtime,5.6,Sensor Malfunction,717,2240,-2957,0.0,0.0
2025-08-09 00:00:00,CR-115,PL-05,Downtime,5.9,Bearing Failure,3609,2360,-5969,0.0,0.0
2025-08-09 08:00:00,CR-115,PL-05,Downtime,2.2,Electrical Fault,1367,880,-2247,0.0,0.0
2025-08-09 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,94.4
2025-08-10 00:00:00,CR-115,PL-05,Downtime,5.5,Bearing Failure,2511,2200,-4711,0.0,0.0
2025-08-10 08:00:00,CR-115,PL-05,Downtime,3.3,Bearing Failure,2506,1320,-3826,0.0,0.0
2025-08-10 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,88.4
2025-08-11 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-11 08:00:00,CR-115,PL-05,Downtime,4.3,Conveyor Belt Issue,775,1720,-2495,0.0,0.0
2025-08-11 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,88.0
2025-08-12 00:00:00,CR-115,PL-05,Downtime,2.3,Electrical Fault,990,919,-1909,0.0,0.0
2025-08-12 08:00:00,CR-115,PL-05,Downtime,5.0,Electrical Fault,1555,2000,-3555,0.0,0.0
2025-08-12 16:00:00,CR-115,PL-05,Downtime,4.0,Conveyor Belt Issue,1095,1600,-2695,0.0,0.0
2025-08-13 00:00:00,CR-115,PL-05,Downtime,5.1,Bearing Failure,3500,2039,-5539,0.0,0.0
2025-08-13 08:00:00,CR-115,PL-05,Downtime,5.9,Bearing Failure,3300,2360,-5660,0.0,0.0
2025-08-13 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-14 00:00:00,CR-115,PL-05,Downtime,2.3,Hydraulic Leak,2094,919,-3013,0.0,0.0
2025-08-14 08:00:00,CR-115,PL-05,Downtime,5.9,Electrical Fault,1233,2360,-3593,0.0,0.0
2025-08-14 16:00:00,CR-115,PL-05,Downtime,3.3,Conveyor Belt Issue,790,1320,-2110,0.0,0.0
2025-08-15 00:00:00,CR-115,PL-05,Downtime,4.3,Hydraulic Leak,2159,1720,-3879,0.0,0.0
2025-08-15 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-15 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-16 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,88.2
2025-08-16 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,90.1
2025-08-16 16:00:00,CR-115,PL-05,Downtime,4.5,Bearing Failure,3713,1800,-5513,0.0,0.0
2025-08-17 00:00:00,CR-115,PL-05,Downtime,2.5,Conveyor Belt Issue,1378,1000,-2378,0.0,0.0
2025-08-17 08:00:00,CR-115,PL-05,Downtime,3.8,Motor Overheating,2376,1520,-3896,0.0,0.0
2025-08-17 16:00:00,CR-115,PL-05,Downtime,4.8,Motor Overheating,1770,1920,-3690,0.0,0.0
2025-08-18 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-18 08:00:00,CR-115,PL-05,Downtime,5.5,Hydraulic Leak,1561,2200,-3761,0.0,0.0
2025-08-18 16:00:00,CR-115,PL-05,Downtime,3.4,Bearing Failure,2168,1360,-3528,0.0,0.0
2025-08-19 00:00:00,CR-115,PL-05,Downtime,5.6,Electrical Fault,1138,2240,-3378,0.0,0.0
2025-08-19 08:00:00,CR-115,PL-05,Downtime,4.5,Bearing Failure,3486,1800,-5286,0.0,0.0
2025-08-19 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,91.6
2025-08-20 00:00:00,CR-115,PL-05,Downtime,4.6,Motor Overheating,2941,1839,-4780,0.0,0.0
2025-08-20 08:00:00,CR-115,PL-05,Downtime,2.9,Bearing Failure,2159,1160,-3319,0.0,0.0
2025-08-20 16:00:00,CR-115,PL-05,Downtime,2.9,Bearing Failure,3392,1160,-4552,0.0,0.0
2025-08-21 00:00:00,CR-115,PL-05,Downtime,2.0,Electrical Fault,1503,800,-2303,0.0,0.0
2025-08-21 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,88.9
2025-08-21 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,94.1
2025-08-22 00:00:00,CR-115,PL-05,Downtime,2.5,Electrical Fault,945,1000,-1945,0.0,0.0
2025-08-22 08:00:00,CR-115,PL-05,Downtime,2.4,Motor Overheating,1709,960,-2669,0.0,0.0
2025-08-22 16:00:00,CR-115,PL-05,Downtime,3.5,Bearing Failure,2612,1400,-4012,0.0,0.0
2025-08-23 00:00:00,CR-115,PL-05,Downtime,5.1,Bearing Failure,3542,2039,-5581,0.0,0.0
2025-08-23 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-23 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,91.2
2025-08-24 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,93.9
2025-08-24 08:00:00,CR-115,PL-05,Downtime,4.3,Bearing Failure,3249,1720,-4969,0.0,0.0
2025-08-24 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-25 00:00:00,CR-115,PL-05,Downtime,4.9,Electrical Fault,1110,1960,-3070,0.0,0.0
2025-08-25 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-25 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,91.7
2025-08-26 00:00:00,CR-115,PL-05,Downtime,2.9,Electrical Fault,1005,1160,-2165,0.0,0.0
2025-08-26 08:00:00,CR-115,PL-05,Downtime,2.5,Bearing Failure,3495,1000,-4495,0.0,0.0
2025-08-26 16:00:00,CR-115,PL-05,Downtime,5.9,Electrical Fault,1444,2360,-3804,0.0,0.0
2025-08-27 00:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,87.9
2025-08-27 08:00:00,CR-115,PL-05,Downtime,4.6,Motor Overheating,2008,1839,-3847,0.0,0.0
2025-08-27 16:00:00,CR-115,PL-05,Downtime,4.4,Sensor Malfunction,611,1760,-2371,0.0,0.0
2025-08-28 00:00:00,CR-115,PL-05,Downtime,5.8,Hydraulic Leak,1054,2320,-3374,0.0,0.0
2025-08-28 08:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,93.2
2025-08-28 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-29 00:00:00,CR-115,PL-05,Downtime,4.1,Hydraulic Leak,2043,1639,-3682,0.0,0.0
2025-08-29 08:00:00,CR-115,PL-05,Downtime,3.6,Motor Overheating,2823,1440,-4263,0.0,0.0
2025-08-29 16:00:00,CR-115,PL-05,Downtime,5.6,Bearing Failure,3955,2240,-6195,0.0,0.0
2025-08-30 00:00:00,CR-115,PL-05,Downtime,3.5,Motor Overheating,1993,1400,-3393,0.0,0.0
2025-08-30 08:00:00,CR-115,PL-05,Downtime,4.4,Conveyor Belt Issue,1040,1760,-2800,0.0,0.0
2025-08-30 16:00:00,CR-115,PL-05,Running,8.0,None,0,0,0,100.0,90.9
2025-08-31 00:00:00,CR-115,PL-05,Downtime,3.4,Bearing Failure,2648,1360,-4008,0.0,0.0
2025-08-01 00:00:00,CR-116,PL-01,Downtime,5.4,Bearing Failure,3164,2160,-5324,0.0,0.0
2025-08-01 08:00:00,CR-116,PL-01,Downtime,4.2,Electrical Fault,1153,1680,-2833,0.0,0.0
2025-08-01 16:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,91.2
2025-08-02 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,87.7
2025-08-02 08:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,85.8
2025-08-02 16:00:00,CR-116,PL-01,Downtime,2.3,Bearing Failure,2536,919,-3455,0.0,0.0
2025-08-03 00:00:00,CR-116,PL-01,Downtime,5.7,Motor Overheating,2315,2280,-4595,0.0,0.0
2025-08-03 08:00:00,CR-116,PL-01,Downtime,4.5,Conveyor Belt Issue,1013,1800,-2813,0.0,0.0
2025-08-03 16:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,94.2
2025-08-04 00:00:00,CR-116,PL-01,Downtime,3.6,Electrical Fault,1898,1440,-3338,0.0,0.0
2025-08-04 08:00:00,CR-116,PL-01,Downtime,2.6,Sensor Malfunction,342,1040,-1382,0.0,0.0
2025-08-04 16:00:00,CR-116,PL-01,Downtime,4.0,Hydraulic Leak,1416,1600,-3016,0.0,0.0
2025-08-05 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,85.7
2025-08-05 08:00:00,CR-116,PL-01,Downtime,3.3,Motor Overheating,2701,1320,-4021,0.0,0.0
2025-08-05 16:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,90.4
2025-08-06 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,87.6
2025-08-06 08:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,92.4
2025-08-06 16:00:00,CR-116,PL-01,Downtime,4.8,Bearing Failure,3494,1920,-5414,0.0,0.0
2025-08-07 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,91.7
2025-08-07 08:00:00,CR-116,PL-01,Downtime,3.0,Motor Overheating,2389,1200,-3589,0.0,0.0
2025-08-07 16:00:00,CR-116,PL-01,Downtime,4.4,Bearing Failure,2112,1760,-3872,0.0,0.0
2025-08-08 00:00:00,CR-116,PL-01,Downtime,5.0,Hydraulic Leak,1359,2000,-3359,0.0,0.0
2025-08-08 08:00:00,CR-116,PL-01,Downtime,4.8,Bearing Failure,3436,1920,-5356,0.0,0.0
2025-08-08 16:00:00,CR-116,PL-01,Downtime,4.0,Bearing Failure,2710,1600,-4310,0.0,0.0
2025-08-09 00:00:00,CR-116,PL-01,Downtime,5.1,Sensor Malfunction,669,2039,-2708,0.0,0.0
2025-08-09 08:00:00,CR-116,PL-01,Downtime,3.5,Motor Overheating,2050,1400,-3450,0.0,0.0
2025-08-09 16:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-10 00:00:00,CR-116,PL-01,Downtime,5.6,Bearing Failure,2686,2240,-4926,0.0,0.0
2025-08-10 08:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,87.4
2025-08-10 16:00:00,CR-116,PL-01,Downtime,2.3,Hydraulic Leak,2458,919,-3377,0.0,0.0
2025-08-11 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,88.7
2025-08-11 08:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,85.1
2025-08-11 16:00:00,CR-116,PL-01,Downtime,4.0,Conveyor Belt Issue,556,1600,-2156,0.0,0.0
2025-08-12 00:00:00,CR-116,PL-01,Downtime,4.3,Conveyor Belt Issue,876,1720,-2596,0.0,0.0
2025-08-12 08:00:00,CR-116,PL-01,Downtime,5.1,Motor Overheating,2675,2039,-4714,0.0,0.0
2025-08-12 16:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,87.8
2025-08-13 00:00:00,CR-116,PL-01,Downtime,5.0,Bearing Failure,2005,2000,-4005,0.0,0.0
2025-08-13 08:00:00,CR-116,PL-01,Downtime,5.5,Bearing Failure,2500,2200,-4700,0.0,0.0
2025-08-13 16:00:00,CR-116,PL-01,Downtime,3.5,Bearing Failure,3884,1400,-5284,0.0,0.0
2025-08-14 00:00:00,CR-116,PL-01,Downtime,5.7,Motor Overheating,1572,2280,-3852,0.0,0.0
2025-08-14 08:00:00,CR-116,PL-01,Downtime,5.7,Sensor Malfunction,679,2280,-2959,0.0,0.0
2025-08-14 16:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,91.9
2025-08-15 00:00:00,CR-116,PL-01,Downtime,3.0,Motor Overheating,2975,1200,-4175,0.0,0.0
2025-08-15 08:00:00,CR-116,PL-01,Downtime,5.3,Hydraulic Leak,2170,2120,-4290,0.0,0.0
2025-08-15 16:00:00,CR-116,PL-01,Downtime,4.0,Electrical Fault,907,1600,-2507,0.0,0.0
2025-08-16 00:00:00,CR-116,PL-01,Downtime,5.2,Motor Overheating,1594,2080,-3674,0.0,0.0
2025-08-16 08:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,93.8
2025-08-16 16:00:00,CR-116,PL-01,Downtime,3.9,Bearing Failure,2578,1560,-4138,0.0,0.0
2025-08-17 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,85.4
2025-08-17 08:00:00,CR-116,PL-01,Downtime,2.3,Hydraulic Leak,1935,919,-2854,0.0,0.0
2025-08-17 16:00:00,CR-116,PL-01,Downtime,2.8,Bearing Failure,3154,1120,-4274,0.0,0.0
2025-08-18 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,94.3
2025-08-18 08:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-18 16:00:00,CR-116,PL-01,Downtime,3.5,Motor Overheating,2510,1400,-3910,0.0,0.0
2025-08-19 00:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,92.1
2025-08-19 08:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-19 16:00:00,CR-116,PL-01,Running,8.0,None,0,0,0,100.0,86.1
2025-08-20 00:00:00,CR-116,PL-01,Downtime,5.2,Sensor Malfunction,377,2080,-2457,0.0,0.0
2025-08-20 08:00:00,CR-116,PL-01,Downtime,3.6,Bearing Failure,2477,1440,-3917,0.0,0.0
